node,x,y,z,lumped_control_volume,previous_indicator,low_order_indicator,raw_target_indicator,limited_indicator,physical_boundary_transfer,discrete_divergence_source,low_order_interior_transfer,raw_antidiffusive_transfer,limited_antidiffusive_transfer,limited_balance_residual,courant,component_id
28151,0.0625,0.875,0.78125,3.0517578124999983e-05,5.3529909715072599e-11,7.5656481405797998e-11,6.5151085780968412e-11,6.4851852151415111e-11,4.4515542124348368e-33,3.1451741714317835e-32,6.7524938021012571e-16,-3.2059923171476979e-16,-3.2973111738228995e-16,-4.9303806576313238e-31,0.047592686937990319,-1
28152,0.09375,0.875,0.78125,3.0517578124999983e-05,1.2897336022815351e-09,1.7330230497525725e-09,1.5274917095810196e-09,1.5205387332090508e-09,1.6190054948616409e-31,3.9235767302806442e-31,1.3528120345185457e-14,-6.2723187308213126e-15,-6.4845067304541472e-15,1.5777218104420236e-30,0.074041726764778035,-1
28153,0.125,0.875,0.78125,3.0517578124999983e-05,1.6786647581816575e-08,2.1098388543743721e-08,1.8869471128016413e-08,1.8839144226444839e-08,2.7908773219208979e-30,7.8103506965361873e-30,1.3158389166037416e-13,-6.8021161368631125e-14,-6.8946664956630914e-14,1.135959703518257e-28,0.10279631991084966,79
28154,0.15625,0.875,0.78125,3.0517578124999983e-05,9.9965799874519929e-08,1.2961703715309775e-07,1.092689584525622e-07,1.0920525075226311e-07,2.0370206713443093e-29,1.1329663350384616e-28,9.0488395015191056e-13,-6.2097408143724176e-13,-6.2291828615828332e-13,-5.0487097934144756e-29,0.13540100416653555,79
28155,0.1875,0.875,0.78125,3.0517578124999983e-05,3.3345857243072581e-07,5.1995024758541871e-07,3.7971447819141509e-07,3.7940367259813242e-07,7.8908441274336809e-29,4.7738095334063538e-28,5.6912742661954579e-12,-4.2796560484009877e-12,-4.2891410823756778e-12,0,0.1692371777386672,79
28156,0.21875,0.875,0.78125,3.0517578124999983e-05,1.358282612513123e-06,2.1311458708471655e-06,1.5723306540440319e-06,1.5713415985463596e-06,3.5802535637401275e-28,1.8310935783997542e-27,2.3585914866151181e-11,-1.7053687036228431e-11,-1.7083870614648608e-11,0,0.20352681189902558,79
28157,0.25,0.875,0.78125,3.0517578124999983e-05,5.2902941486152317e-06,6.856060888482358e-06,5.6927478369373513e-06,5.6927478369373513e-06,1.500259699454528e-27,5.3015280188968189e-27,4.7783408809421567e-11,-3.5501496934356884e-11,-3.5501496934356884e-11,-1.2924697071141057e-26,0.23637170340898925,79
28158,0.28125,0.875,0.78125,3.0517578124999983e-05,1.21040722455602e-05,1.3767665949311252e-05,1.202351642117411e-05,1.2019401085943568e-05,3.5812201406753816e-27,1.1263362578295703e-26,5.0768850822480803e-11,-5.3227219486607042e-11,-5.335280955101571e-11,-1.1309109937248425e-26,0.26633224919739701,79
28159,0.3125,0.875,0.78125,3.0517578124999983e-05,1.6202538883451834e-05,1.9445733311850659e-05,1.5539208558167299e-05,1.5532227897812864e-05,4.8601185461082182e-27,3.8659392291415793e-26,9.8974439343225882e-11,-1.192176743677783e-10,-1.194307072155088e-10,-1.0339757656912846e-25,0.29244777577766568,79
28160,0.34375,0.875,0.78125,3.0517578124999983e-05,2.054615874220512e-05,2.9684884891755962e-05,2.1622359120355487e-05,2.1618316030363603e-05,6.0755772075387551e-27,2.5247002247872754e-26,2.7889178923189804e-10,-2.4604876011353974e-10,-2.461721454282334e-10,-7.1085833891275816e-26,0.31350569576886578,79
28161,0.375,0.875,0.78125,3.0517578124999983e-05,3.734812423116047e-05,4.9718098608240104e-05,4.0327922732950719e-05,4.0326225959142747e-05,1.0579344838799514e-26,-2.6288315672879388e-26,3.775016594567757e-10,-2.8656542588163387e-10,-2.866172073088791e-10,0,0.32880672591536636,79
28162,0.40625,0.875,0.78125,3.0517578124999983e-05,5.4523928889903112e-05,6.3902707026385733e-05,5.4806885979826088e-05,5.4674004923427536e-05,1.4346131672623578e-26,4.2931200508604263e-26,2.8621759449714978e-10,-2.7758242939940319e-10,-2.8163763741937852e-10,4.1116692557567489e-25,0.33779829565650754,79
28163,0.4375,0.875,0.78125,3.0517578124999983e-05,5.2589298472493636e-05,6.398858898692222e-05,5.0285198889240083e-05,5.0178269261446777e-05,1.2413048031387533e-26,6.9640569030850026e-26,3.4787873884364515e-10,-4.1819427788336581e-10,-4.2145751115342513e-10,2.9726803263624432e-25,0.33999600062389673,79
28164,0.46875,0.875,0.78125,3.0517578124999983e-05,4.9825892497320506e-05,6.6823410713487343e-05,5.0247162612775935e-05,5.0095574691300245e-05,1.0118021451437234e-26,-4.7553997263753602e-27,5.1872309009298178e-10,-5.0586694643284295e-10,-5.1049304266928367e-10,-4.8467614016778965e-27,0.33531538424812435,79
28165,0.5,0.875,0.78125,3.0517578124999983e-05,5.873058673697809e-05,7.4007756235075671e-05,6.0818718148811766e-05,6.0722782365300216e-05,9.7183442565766187e-27,-4.2039500262926932e-26,4.6622221368705955e-10,-4.0249750019115905e-10,-4.0542522795945587e-10,2.1971985020939798e-25,0.32460364770404809,79
28166,0.53125,0.875,0.78125,3.0517578124999983e-05,5.9425553607689965e-05,7.2728629098529264e-05,5.911973027086437e-05,5.8816982140602028e-05,7.4103394947082865e-27,1.630583439062565e-26,4.0597764559446098e-10,-4.1531063316848411e-10,-4.2454977288596285e-10,-9.3704053765772666e-26,0.33531538424812435,79
28167,0.5625,0.875,0.78125,3.0517578124999983e-05,4.7425268672704643e-05,6.2217006711386225e-05,4.6090400934742641e-05,4.5899118205403841e-05,3.903724445092913e-27,-9.0525667826857589e-27,4.514080211999992e-10,-4.9214495167979666e-10,-4.9798243731635672e-10,7.7548182426846345e-26,0.33999600062389668,79
28168,0.59375,0.875,0.78125,3.0517578124999983e-05,3.7314313891064131e-05,5.2638028361556491e-05,3.7095443070692396e-05,3.6823943979531068e-05,1.4904485965814885e-27,-1.9587097801077264e-26,4.6764265351844331e-10,-4.7432206087842047e-10,-4.8260755560380288e-10,9.6935228033557931e-27,0.33779829565650776,79
28169,0.625,0.875,0.78125,3.0517578124999983e-05,3.1429325629880075e-05,4.4400324076802315e-05,3.1581629334923958e-05,3.1396525378294609e-05,-2.459293255393703e-29,-1.7997751651938552e-26,3.9584345846320296e-10,-3.9119551824579916e-10,-3.9684444270348207e-10,6.0584517520973707e-28,0.3288067259153663,79
28170,0.65625,0.875,0.78125,3.0517578124999983e-05,2.4477357742683031e-05,3.4597903399271502e-05,2.4330466312364437e-05,2.4191766238268452e-05,-9.3744493344576951e-28,-6.4827528454813441e-26,3.0885454274256792e-10,-3.1333731344320861e-10,-3.1757010379037613e-10,5.6545549686242126e-26,0.313505695768866,79
28171,0.6875,0.875,0.78125,3.0517578124999983e-05,1.7331482167053599e-05,2.4824086294485905e-05,1.7209894346061053e-05,1.7108963096559974e-05,-1.2333621898064839e-27,-2.5638897410004931e-26,2.2865613181861276e-10,-2.3236669764480127e-10,-2.3544687493670423e-10,-7.3509214592114764e-26,0.2924477757776659,79
28172,0.71875,0.875,0.78125,3.0517578124999983e-05,1.1887211401375707e-05,1.6877711309655384e-05,1.1906866290641785e-05,1.1846894264832249e-05,-1.1662957676886638e-27,2.5172149269855467e-27,1.5229797083373029e-10,-1.5169815121501454e-10,-1.5352835219797156e-10,6.0584517520973707e-28,0.26633224919739706,79
28173,0.75,0.875,0.78125,3.0517578124999983e-05,7.8489114375345356e-06,1.0784793794424059e-05,7.8981140438439447e-06,7.8670464411892522e-06,-9.2706549822123866e-28,-1.8025284058127134e-27,8.9596019192185103e-11,-8.809447481018412e-11,-8.9042582801355156e-11,2.5546471554677246e-26,0.23637170340898933,79
28174,0.78125,0.875,0.78125,3.0517578124999983e-05,4.836655841594009e-06,6.3531993746870344e-06,4.8744878479389819e-06,4.8599164886170063e-06,-6.3067925847562733e-28,-2.7840976144559848e-27,4.6281235751129908e-11,-4.5126694541871687e-11,-4.5571377138367533e-11,-4.0389678347315804e-28,0.20352681189902566,79
28175,0.8125,0.875,0.78125,3.0517578124999983e-05,2.7670435897101105e-06,3.4377216205857989e-06,2.7925786427588022e-06,2.7869497841285666e-06,-3.7213139989317829e-28,-5.091938248811655e-27,2.0467469203969974e-11,-1.9688201227630502e-11,-1.9859980360633303e-11,9.3906002157509245e-27,0.16923717773866728,79
28176,0.84375,0.875,0.78125,3.0517578124999983e-05,1.4421702022357291e-06,1.6956388492115678e-06,1.4566169771358476e-06,1.4551239974531135e-06,-1.8781453962325958e-28,-2.0388103197997762e-27,7.7352492363231984e-12,-7.2943686546545435e-12,-7.3399307787614183e-12,-2.0194839173657902e-28,0.13540100416653564,79
28177,0.875,0.875,0.78125,3.0517578124999983e-05,5.8903446892694011e-07,6.7263564292421336e-07,5.9474763962940839e-07,5.9423848943765931e-07,-6.9382240075449616e-29,-1.9324815580088502e-29,2.5513053588035032e-12,-2.3769532255494658e-12,-2.3924912563035274e-12,-4.7962743037437518e-28,0.10279631991084973,79
28178,0.90625,0.875,0.78125,3.0517578124999983e-05,1.3935008800108027e-07,1.6319732494045852e-07,1.4111988076989175e-07,1.4091609971195295e-07,-1.3606552980202606e-29,-7.3355709253722716e-29,7.2775991636286134e-13,-6.7375012727559719e-13,-6.7996903163163927e-13,-2.5243548967072378e-29,0.074041726764778104,79
